"Data Source","World Development Indicators",

"Last Updated Date","2019-04-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"IDA & IBRD total","IBT","GDP (current US$)","NY.GDP.MKTP.CD","340196910930.266","329344464475.438","344737832410.026","370823983265.856","412445646559.77","453209885292.748","470061155527.834","482395273225.209","509536984439.961","569989406806.71","625176194736.35","675380206052.22","752897686658.891","955999634569.683","1215554460514.46","1328746917367.92","1439978868486.61","1624707909671.05","1762733629139.47","2104555145977.69","2483787976244.66","2808616077083.42","2765505055979.7","2660336729291.05","2696784403765.01","2838793835595.06","2940867910814.2","3018974272020.06","3249063929973.2","3362097001330.29","3792813978055.42","4065928715546.66","4044182743284.91","4296113324195.07","4658358171994.11","5237792214848.08","5730478245584.79","6060741549698.8","5910762882306.48","5759343167840.63","6261023737450.29","6342723059787.24","6470281468397.23","7285417369563.55","8659300612577.82","10333199065393.8","12282661063988.1","15204650576911.1","18252536319214.3","17728285833548.9","21457717222656.8","25300289248910","26925405373392.2","28537173719769.7","29568995040053.3","27990255876660.8","28084014196083.1","30842137901771.6","",
"IDA total","IDA","GDP (current US$)","NY.GDP.MKTP.CD","37881504237.3908","39989689513.8622","43116112315.1502","48519093488.2174","47534855223.136","53844073892.8106","58379775665.1668","58976776303.2279","62138911945.1579","70087466501.6222","81301300306.4079","81640425859.0997","85020419740.506","97544772500.6801","132212960221.006","158344322743.987","165036956069.115","180011889690.974","204349648962.512","237497581563.191","280027496342.429","413167497197.203","389733413161.33","325888563024.404","299461245613.851","308773585929.997","304960206459.959","319488883588.067","326496033911.491","319577623653.687","340898015852.708","346484931302.226","333243174240.068","317393916113.727","307226129987.361","352718151682.791","387276825058.47","401772774377.965","407609987957.833","417870868166.915","456737387925.673","452640795874.501","487663784401.384","548297780506.954","643951457468.562","749387922462.112","917224537415.754","1075207959106","1291904469609.62","1266967439677.99","1457073831890.33","1663018383618.52","1794429430480.63","1972533212237.41","2129026389696.66","2091284564430.12","2035692813823.89","2135500973616.07","",
"IDA blend","IDB","GDP (current US$)","NY.GDP.MKTP.CD","12163591849.5543","12999382667.4263","13894209507.0631","14695877356.1122","16065652653.5191","17484479441.8615","18979713046.4762","19098512845.4658","20302453550.799","23167561859.8587","31887827783.6822","29481798667.9353","32948886231.5045","35024211065.0019","50863129687.6106","58498903315.2652","71132838870.9086","74559322893.5316","80770135790.7611","99382201343.609","127835382284.548","248235322837.492","227078729663.53","172926828637.806","147913851376.549","147723299029.411","132936769976.583","136801267957.37","141817191531.747","136966701084.604","148024471547.354","150023234611.899","148126105489.755","131514243286.783","135202230392.167","156253783511.098","172773160291.764","177130617027.585","174288448785.668","181458011210.624","198869613283.214","199669712623.594","220798916771.05","247737127318.669","303336469004.372","364257339632.166","470783831920.183","544050760171.432","648033572712.133","605773348293.585","706536095373.902","816005513717.911","898602657147.683","977361746527.127","1058845282391.08","1003001432752.72","929069294453.912","924274680350.726","",
"Indonesia","IDN","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","5667756644.83099","7076465295.33327","8337423312.88344","9150684931.50685","9333536359.79807","10997590361.4458","16273253012.0482","25802409638.5542","30463855421.6867","37269156626.506","45808915662.6506","51455719099.9244","51400186379.3033","72482337370.3493","85518233450.774","90158449307.2387","81052283404.6079","84853699994.0508","85289491750.3225","79954072569.8533","75929617576.8776","84300174477.2018","94451427898.3405","106140727357.035","116621996217.133","128026966579.964","158006700301.533","176892143931.505","202132028723.115","227369679374.973","215748998609.635","95445547872.715","140001351215.462","165021012077.81","160446947784.909","195660611165.183","234772463823.808","256836875295.452","285868618224.017","364570514304.851","432216737774.861","510228634992.255","539580085612.401","755094160363.073","892969107923.097","917869910105.748","912524136718.019","890814755233.225","860854235065.079","931877364177.742","1015420587285.06","",
"IDA only","IDX","GDP (current US$)","NY.GDP.MKTP.CD","26562454621.2276","27850024316.4556","30173169021.6094","35081891008.2936","32368209705.2251","37520871325.357","40654679131.7356","41160659554.935","43153999867.1222","48355900634.5231","50137993668.492","53355339978.8921","52906021865.1399","63987234113.8278","82716217913.3033","101952435431.697","94127190484.9783","106283793468.305","125289191433.418","139011549276.09","151153956625.96","154006138200.93","153286115024.488","147355047638.714","147839159532.581","157775949359.932","170275680063.495","181099348813.546","182863130642.436","180943382637.965","190980616134.881","194577068395.446","182951323374.663","184667504562.503","170276440708.745","194383189962.636","212115900761.395","222344035809.181","231449608976.044","234257706180.46","255466851929.325","250498693499.458","263998481491.99","297347898748.028","336600725745.644","380239940981.984","439969074957.241","523723158303.051","635541877494.964","656194269742.015","743736853807.813","839716237146.84","886284234978.981","985642898188.482","1059563928698.01","1080981529504.02","1103503498532.29","1212356527140.29","",
"Isle of Man","IMN","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","914727080.643268","1023086918.62768","1180919719.40764","1382548249.78303","1567465656.8505","1563667799.61578","1659249982.10835","1947408064.82732","2328854755.67558","2822228368.59817","3032409189.11876","3422651333.94664","4466100440.17607","5928601102.94118","5487083657.89064","5920177688.50433","6566098381.6696","6433357030.0158","6754330154.76004","7428280401.5139","6792417112.29947","6592627599.24386","","",
"India","IND","GDP (current US$)","NY.GDP.MKTP.CD","37029884761.6365","39232436722.9835","42161482867.6871","48421924617.5489","56480291292.4818","59554856000.0288","45865463131.5377","50134943403.2483","53085457141.236","58447996415.5959","62422484548.3796","67350989632.712","71463195540.6261","85515271632.0276","99525901497.5755","98472798813.7125","102717166924.066","121487325381.668","137300298593.834","152991657454.179","186325349548.793","193490614662.615","200715150164.325","218262278633.435","212158239241.317","232511883406.39","248986000002.799","279033590769.841","296589001909.868","296042362070.853","320979034101.132","270105348343.126","288208437279.884","279296029670.864","327275591370.212","360281961338.848","392897063750.91","415867763817.158","421351487589.439","458820428317.636","468394948472.075","485441026156.237","514937961193.744","607699299977.083","709148531774.823","820381672147.736","940259892374.501","1216735426855.47","1198895498504.14","1341886699393.18","1675615312693.42","1823049927772.05","1827637859136.23","1856722121394.42","2039127446299.3","2103587813812.2","2290432075123.55","2650725335363.83","",
"Not classified","INX","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","GDP (current US$)","NY.GDP.MKTP.CD","1939329775.43739","2088012282.35667","2260349684.08625","2430843768.44553","2766608945.87402","2945704142.99765","3104034393.23162","3343636773.36759","3278584478.33023","3787077343.72783","4401259686.25969","5104355500.19164","6325627655.38946","7490132548.71696","7906317252.80795","9495166027.87457","9465078403.62298","11261811100.4259","14665538508.0036","18341273855.577","21773901764.0395","20694944733.1728","21500472054.5495","20790917686.2093","20130728786.068","21295486382.9433","28748960470.5384","33961142322.0974","37818134253.1494","39285385087.6214","49364681255.6988","49847128533.4009","55985506498.7271","52480253168.9731","57166037102.4735","69222626262.6263","75880632560.4839","82826146131.8052","90082034316.4742","98691849563.1792","99853528653.0311","109133512304.251","127945379258.423","164285112866.817","193870350136.578","211650764830.245","232085535064.609","269917519846.701","275020023436.356","236311336482.356","222134042030.2","237907714639.4","225128651298.079","238890278093.278","259101611738.068","291092489805.942","302242900803.522","331430014003.047","",
"Iran, Islamic Rep.","IRN","GDP (current US$)","NY.GDP.MKTP.CD","4199134390.12602","4426949094.75238","4693566416.43859","4928628018.38989","5379845647.31828","6197319929.69081","6789938673.21106","7555383689.95794","8623172959.97742","9743089606.11154","10976245154.4469","13731801564.685","17153463263.6627","27081698249.1603","46209092072.5922","51776222349.6891","68055295080.1743","80600122701.4648","77994316621.6283","90391877324.9864","94362275579.8343","100499312748.724","125948756439.668","156365156618.806","162276728618.744","180183629598.693","209094561833.817","134009995922.572","123057861333.923","120496362916.245","124813263926.246","","","63743623232.012","71841461172.545","96419225743.6248","120403931885.441","113919163421.119","110276913362.539","113848450088.351","109591707802.233","126878750295.962","128626917503.72","153544751395.43","190043433964.841","226452138291.542","266298911661.144","349881601458.56","406070949553.875","414059094949.063","487069570463.768","583500357530.414","598853401276.101","467414852231.299","434474616831.914","385874474398.59","418976679728.567","454012768723.589","",
"Iraq","IRQ","GDP (current US$)","NY.GDP.MKTP.CD","1684121534.58415","1831700364.04369","1954634836.18034","1978437692.5231","2340521142.5371","","","","2896947633.71605","3008120974.51694","3281713805.65668","3865346534.65347","4113848002.40312","5134367778.1446","11516762614.2906","13458516762.6143","17754825601.0836","19838130714.5276","23762275651.8794","37816457839.4853","53405689129.6986","38424991534.0332","42595309882.7471","40595046638.7906","46802508845.2879","48284979092.9559","47127693792.2161","56609842393.0524","62503055644.9019","65641363782.5668","179885815374.719","","","","","","","","","","","","","","36627901762.063","49954890353.2609","65140293687.5395","88840050497.0957","131613661510.475","111660855042.735","138516722649.573","185749664444.444","218000986222.639","234648370497.427","234648370497.427","177498577312.923","170559560067.682","192060810810.811","",
"Iceland","ISL","GDP (current US$)","NY.GDP.MKTP.CD","248434096.968726","253885656.329253","284916516.159537","340061650.119898","434267936.914583","523694949.370689","628893310.399926","621225962.154708","474399471.622359","414709311.35296","518902045.454545","660321818.181818","827213233.627917","1137337734.38367","1492743371.68584","1386032921.27521","1644755722.67662","2175791270.67934","2474614621.3714","2811162819.05842","3331325037.51876","3441249882.33991","3159121960.89544","2724974072.97084","2822006039.05508","2939845038.39047","3930518365.51983","5438537482.03076","6016168896.17334","5588533007.37354","6372905073.10779","6807365897.52239","6976080330.65779","6126456175.15147","6294803496.77744","7018100153.49728","7330965239.09774","7548912105.47174","8453704212.19223","8917286036.00179","8927140438.33316","8136345143.83431","9207689916.29001","11316441660.0399","13722824251.3004","16691490113.795","17048647567.6831","21319946739.5207","17658408759.0494","12944114736.1985","13683689802.2771","15158548597.3876","14724078264.24","16033517529.2506","17758089312.4856","17344165907.2129","20716024757.4057","24488467010.4793","",
